CaI	IP3	CaS	g	C	D	Robustness
0.1	0.05	1100.0	0.0	1.053125	1.65625	-0.0809159
0.1	0.05	1100.0	0.0	1.053125	1.671875	-0.06902057
0.1	0.05	1100.0	0.0	1.053125	1.6875	-0.060158014
0.1	0.05	1100.0	0.0	1.053125	1.703125	-0.049518853
0.1	0.05	1100.0	0.0	1.053125	1.71875	-0.040103078
0.1	0.05	1100.0	0.0	1.053125	1.734375	-0.030419648
0.1	0.05	1100.0	0.0	1.053125	1.75	-0.023290962
0.1	0.05	1100.0	0.0	1.053125	1.765625	-0.021567807
0.1	0.05	1100.0	0.0	1.053125	1.78125	-0.020256013
0.1	0.05	1100.0	0.0	1.053125	1.796875	-0.01398094
0.1	0.05	1100.0	0.0	1.053125	1.8125	-0.008349583
0.1	0.05	1100.0	0.0	1.053125	1.828125	-0.00663656
0.1	0.05	1100.0	0.0	1.053125	1.84375	-0.005286604
0.1	0.05	1100.0	0.0	1.053125	1.859375	-2.925396E-4
0.1	0.05	1100.0	0.0	1.053125	1.875	0.0042726994
0.1	0.05	1100.0	0.0	1.053125	1.890625	0.0056596994
0.1	0.05	1100.0	0.0	1.053125	1.90625	0.0076041818
0.1	0.05	1100.0	0.0	1.053125	1.921875	0.011268854
0.1	0.05	1100.0	0.0	1.053125	1.9375	0.014787465
0.1	0.05	1100.0	0.0	1.053125	1.953125	0.016047657
0.1	0.05	1100.0	0.0	1.053125	1.96875	0.02135712
0.1	0.05	1100.0	0.0	1.053125	1.984375	0.022690192
0.1	0.05	1100.0	0.0	1.053125	2.0	0.023851156
0.1	0.05	1100.0	0.0	1.053125	2.015625	0.025442272
0.1	0.05	1100.0	0.0	1.053125	2.03125	0.029667482
0.1	0.05	1100.0	0.0	1.053125	2.046875	0.030739442
0.1	0.05	1100.0	0.0	1.053125	2.0625	0.03180988
0.1	0.05	1100.0	0.0	1.053125	2.078125	0.03591706
0.1	0.05	1100.0	0.0	1.053125	2.09375	0.036916375
0.1	0.05	1100.0	0.0	1.053125	2.109375	0.0141631365
0.1	0.05	1100.0	0.0	1.053125	2.125	0.038903207
0.1	0.05	1100.0	0.0	1.053125	2.140625	0.04252124
0.1	0.05	1100.0	0.0	1.053125	2.15625	0.015965402
0.1	0.05	1100.0	0.0	1.053125	2.171875	0.031199396
0.1	0.05	1100.0	0.0	1.053125	2.1875	0.03336346
0.1	0.05	1100.0	0.0	1.053125	2.203125	0.0087531805
0.1	0.05	1100.0	0.0	1.053125	2.21875	-0.3404703
0.1	0.05	1100.0	0.0	1.053125	2.234375	-22.634079
0.1	0.05	1100.0	0.0	1.053125	2.25	-26.059868
0.1	0.05	1100.0	0.0	1.053125	2.265625	-41.791954
0.1	0.05	1100.0	0.0	1.053125	2.28125	-46.3539
0.1	0.05	1100.0	0.0	1.053125	2.296875	-55.159992
0.1	0.05	1100.0	0.0	1.053125	2.3125	-64.58728
0.1	0.05	1100.0	0.0	1.053125	2.328125	-63.997864
0.1	0.05	1100.0	0.0	1.053125	2.34375	-72.189224
0.1	0.05	1100.0	0.0	1.053125	2.359375	-74.7588
0.1	0.05	1100.0	0.0	1.053125	2.375	-75.27545
0.1	0.05	1100.0	0.0	1.053125	2.390625	-78.43875
0.1	0.05	1100.0	0.0	1.053125	2.40625	-80.49183
0.1	0.05	1100.0	0.0	1.053125	2.421875	-79.88214
0.1	0.05	1100.0	0.0	1.053125	2.4375	-81.49338
0.1	0.05	1100.0	0.0	1.053125	2.453125	-82.68028
0.1	0.05	1100.0	0.0	1.06875	1.53125	-0.1680133
0.1	0.05	1100.0	0.0	1.06875	1.546875	-0.15689799
0.1	0.05	1100.0	0.0	1.06875	1.5625	-0.1458644
0.1	0.05	1100.0	0.0	1.06875	1.578125	-0.13654324
0.1	0.05	1100.0	0.0	1.06875	1.59375	-0.12412575
0.1	0.05	1100.0	0.0	1.06875	1.609375	-0.11342743
0.1	0.05	1100.0	0.0	1.06875	1.625	-0.11121741
0.1	0.05	1100.0	0.0	1.06875	1.640625	-0.09238765
0.1	0.05	1100.0	0.0	1.06875	1.65625	-0.08859068
0.1	0.05	1100.0	0.0	1.06875	1.671875	-0.087521434
0.1	0.05	1100.0	0.0	1.06875	1.6875	-0.06670424
0.1	0.05	1100.0	0.0	1.06875	1.703125	-0.071587324
0.1	0.05	1100.0	0.0	1.06875	1.71875	-0.0616661
0.1	0.05	1100.0	0.0	1.06875	1.734375	-0.05185008
0.1	0.05	1100.0	0.0	1.06875	1.75	-0.044928044
0.1	0.05	1100.0	0.0	1.06875	1.765625	-0.03251925
0.1	0.05	1100.0	0.0	1.06875	1.78125	-0.025060534
0.1	0.05	1100.0	0.0	1.06875	1.796875	-0.023220643
0.1	0.05	1100.0	0.0	1.06875	1.8125	-0.01761745
0.1	0.05	1100.0	0.0	1.06875	1.828125	-0.014920324
0.1	0.05	1100.0	0.0	1.06875	1.84375	-0.0070436895
0.1	0.05	1100.0	0.0	1.06875	1.859375	-0.007896215
0.1	0.05	1100.0	0.0	1.06875	1.875	-0.0037920773
0.1	0.05	1100.0	0.0	1.06875	1.890625	0.0012522638
0.1	0.05	1100.0	0.0	1.06875	1.90625	0.0052121133
0.1	0.05	1100.0	0.0	1.06875	1.921875	0.0064708292
0.1	0.05	1100.0	0.0	1.06875	1.9375	0.0077414364
0.1	0.05	1100.0	0.0	1.06875	1.953125	0.012063831
0.1	0.05	1100.0	0.0	1.06875	1.96875	0.015229821
0.1	0.05	1100.0	0.0	1.06875	1.984375	0.016400233
0.1	0.05	1100.0	0.0	1.06875	2.0	0.021395683
0.1	0.05	1100.0	0.0	1.06875	2.015625	0.022865087
0.1	0.05	1100.0	0.0	1.06875	2.03125	0.023952916
0.1	0.05	1100.0	0.0	1.06875	2.046875	0.025968224
0.1	0.05	1100.0	0.0	1.06875	2.0625	0.029636249
0.1	0.05	1100.0	0.0	1.06875	2.078125	0.030650541
0.1	0.05	1100.0	0.0	1.06875	2.09375	0.016911268
0.1	0.05	1100.0	0.0	1.06875	2.109375	0.035726503
0.1	0.05	1100.0	0.0	1.06875	2.125	0.03667347
0.1	0.05	1100.0	0.0	1.06875	2.140625	0.030284047
0.1	0.05	1100.0	0.0	1.06875	2.15625	0.040494144
0.1	0.05	1100.0	0.0	1.06875	2.171875	0.04215686
0.1	0.05	1100.0	0.0	1.06875	2.1875	0.027238727
0.1	0.05	1100.0	0.0	1.06875	2.203125	0.03587258
0.1	0.05	1100.0	0.0	1.06875	2.21875	0.03446108
0.1	0.05	1100.0	0.0	1.06875	2.234375	0.01851511
0.1	0.05	1100.0	0.0	1.06875	2.25	-0.21420985
0.1	0.05	1100.0	0.0	1.06875	2.265625	-12.350449
0.1	0.05	1100.0	0.0	1.06875	2.28125	-28.312462
0.1	0.05	1100.0	0.0	1.06875	2.296875	-33.394424
0.1	0.05	1100.0	0.0	1.06875	2.3125	-48.76031
0.1	0.05	1100.0	0.0	1.06875	2.328125	-49.177666
0.1	0.05	1100.0	0.0	1.06875	2.34375	-64.92665
0.1	0.05	1100.0	0.0	1.06875	2.359375	-61.90886
0.1	0.05	1100.0	0.0	1.06875	2.375	-70.08696
0.1	0.05	1100.0	0.0	1.06875	2.390625	-75.36921
0.1	0.05	1100.0	0.0	1.06875	2.40625	-73.71928
0.1	0.05	1100.0	0.0	1.06875	2.421875	-77.46664
0.1	0.05	1100.0	0.0	1.06875	2.4375	-79.81902
0.1	0.05	1100.0	0.0	1.06875	2.453125	-79.09148
0.1	0.05	1100.0	0.0	1.06875	2.46875	-80.9194
0.1	0.05	1100.0	0.0	1.084375	1.515625	-0.17647877
0.1	0.05	1100.0	0.0	1.084375	1.53125	-0.17529169
0.1	0.05	1100.0	0.0	1.084375	1.546875	-0.17314234
0.1	0.05	1100.0	0.0	1.084375	1.5625	-0.15156296
0.1	0.05	1100.0	0.0	1.084375	1.578125	-0.14820692
0.1	0.05	1100.0	0.0	1.084375	1.59375	-0.1457741
0.1	0.05	1100.0	0.0	1.084375	1.609375	-0.12350795
0.1	0.05	1100.0	0.0	1.084375	1.625	-0.12726602
0.1	0.05	1100.0	0.0	1.084375	1.640625	-0.11936483
0.1	0.05	1100.0	0.0	1.084375	1.65625	-0.10581723
0.1	0.05	1100.0	0.0	1.084375	1.671875	-0.09598878
0.1	0.05	1100.0	0.0	1.084375	1.6875	-0.09454891
0.1	0.05	1100.0	0.0	1.084375	1.703125	-0.07449332
0.1	0.05	1100.0	0.0	1.084375	1.71875	-0.07225254
0.1	0.05	1100.0	0.0	1.084375	1.734375	-0.054151744
0.1	0.05	1100.0	0.0	1.084375	1.75	-0.05064991
0.1	0.05	1100.0	0.0	1.084375	1.765625	-0.050057918
0.1	0.05	1100.0	0.0	1.084375	1.78125	-0.030969515
0.1	0.05	1100.0	0.0	1.084375	1.796875	-0.02976501
0.1	0.05	1100.0	0.0	1.084375	1.8125	-0.025908813
0.1	0.05	1100.0	0.0	1.084375	1.828125	-0.019538313
0.1	0.05	1100.0	0.0	1.084375	1.84375	-0.015431628
0.1	0.05	1100.0	0.0	1.084375	1.859375	-0.014157459
0.1	0.05	1100.0	0.0	1.084375	1.875	-0.01029405
0.1	0.05	1100.0	0.0	1.084375	1.890625	-0.00631164
0.1	0.05	1100.0	0.0	1.084375	1.90625	-0.0025226772
0.1	0.05	1100.0	0.0	1.084375	1.921875	2.4157763E-4
0.1	0.05	1100.0	0.0	1.084375	1.9375	0.006092593
0.1	0.05	1100.0	0.0	1.084375	1.953125	0.0055035353
0.1	0.05	1100.0	0.0	1.084375	1.96875	0.008410305
0.1	0.05	1100.0	0.0	1.084375	1.984375	0.012821108
0.1	0.05	1100.0	0.0	1.084375	2.0	0.01565352
0.1	0.05	1100.0	0.0	1.084375	2.015625	0.0167415
0.1	0.05	1100.0	0.0	1.084375	2.03125	0.021433502
0.1	0.05	1100.0	0.0	1.084375	2.046875	0.023030207
0.1	0.05	1100.0	0.0	1.084375	2.0625	0.02404894
0.1	0.05	1100.0	0.0	1.084375	2.078125	0.026498795
0.1	0.05	1100.0	0.0	1.084375	2.09375	0.029605225
0.1	0.05	1100.0	0.0	1.084375	2.109375	0.030557692
0.1	0.05	1100.0	0.0	1.084375	2.125	0.028357804
0.1	0.05	1100.0	0.0	1.084375	2.140625	0.035538897
0.1	0.05	1100.0	0.0	1.084375	2.15625	0.036435425
0.1	0.05	1100.0	0.0	1.084375	2.171875	0.037332788
0.1	0.05	1100.0	0.0	1.084375	2.1875	0.04095295
0.1	0.05	1100.0	0.0	1.084375	2.203125	0.0417988
0.1	0.05	1100.0	0.0	1.084375	2.21875	0.033976257
0.1	0.05	1100.0	0.0	1.084375	2.234375	0.03894788
0.1	0.05	1100.0	0.0	1.084375	2.25	0.0032020211
0.1	0.05	1100.0	0.0	1.084375	2.265625	0.025906384
0.1	0.05	1100.0	0.0	1.084375	2.28125	-0.115519166
0.1	0.05	1100.0	0.0	1.084375	2.296875	-1.6624374
0.1	0.05	1100.0	0.0	1.084375	2.3125	-30.494583
0.1	0.05	1100.0	0.0	1.084375	2.328125	-25.602188
0.1	0.05	1100.0	0.0	1.084375	2.34375	-51.08195
0.1	0.05	1100.0	0.0	1.084375	2.359375	-46.073833
0.1	0.05	1100.0	0.0	1.084375	2.375	-61.369946
0.1	0.05	1100.0	0.0	1.084375	2.390625	-64.50136
0.1	0.05	1100.0	0.0	1.084375	2.40625	-67.53028
0.1	0.05	1100.0	0.0	1.084375	2.421875	-73.93248
0.1	0.05	1100.0	0.0	1.084375	2.4375	-74.85063
0.1	0.05	1100.0	0.0	1.084375	2.453125	-76.33765
0.1	0.05	1100.0	0.0	1.084375	2.46875	-79.06317
0.1	0.05	1100.0	0.0	1.084375	2.484375	-80.88792
0.1	0.05	1100.0	0.0	1.1	1.5	-37.3387
0.1	0.05	1100.0	0.0	1.1	1.515625	-0.2032648
0.1	0.05	1100.0	0.0	1.1	1.53125	-0.18707278
0.1	0.05	1100.0	0.0	1.1	1.546875	-0.18263099
0.1	0.05	1100.0	0.0	1.1	1.5625	-0.1636661
0.1	0.05	1100.0	0.0	1.1	1.578125	-0.16636464
0.1	0.05	1100.0	0.0	1.1	1.59375	-0.15810731
0.1	0.05	1100.0	0.0	1.1	1.609375	-0.14364621
0.1	0.05	1100.0	0.0	1.1	1.625	-0.13272193
0.1	0.05	1100.0	0.0	1.1	1.640625	-0.13021532
0.1	0.05	1100.0	0.0	1.1	1.65625	-0.11038807
0.1	0.05	1100.0	0.0	1.1	1.671875	-0.10577384
0.1	0.05	1100.0	0.0	1.1	1.6875	-0.10378304
0.1	0.05	1100.0	0.0	1.1	1.703125	-0.098076016
0.1	0.05	1100.0	0.0	1.1	1.71875	-0.08754149
0.1	0.05	1100.0	0.0	1.1	1.734375	-0.07895762
0.1	0.05	1100.0	0.0	1.1	1.75	-0.06679508
0.1	0.05	1100.0	0.0	1.1	1.765625	-0.056618303
0.1	0.05	1100.0	0.0	1.1	1.78125	-0.05565387
0.1	0.05	1100.0	0.0	1.1	1.796875	-0.036423713
0.1	0.05	1100.0	0.0	1.1	1.8125	-0.03426516
0.1	0.05	1100.0	0.0	1.1	1.828125	-0.028270334
0.1	0.05	1100.0	0.0	1.1	1.84375	-0.025546953
0.1	0.05	1100.0	0.0	1.1	1.859375	-0.017122835
0.1	0.05	1100.0	0.0	1.1	1.875	-0.013392329
0.1	0.05	1100.0	0.0	1.1	1.890625	-0.013257772
0.1	0.05	1100.0	0.0	1.1	1.90625	-0.0091043115
0.1	0.05	1100.0	0.0	1.1	1.921875	-0.0043054074
0.1	0.05	1100.0	0.0	1.1	1.9375	-0.0013177693
0.1	0.05	1100.0	0.0	1.1	1.953125	-1.9805133E-4
0.1	0.05	1100.0	0.0	1.1	1.96875	0.004469931
0.1	0.05	1100.0	0.0	1.1	1.984375	0.0062467754
0.1	0.05	1100.0	0.0	1.1	2.0	0.009050727
0.1	0.05	1100.0	0.0	1.1	2.015625	0.013544485
0.1	0.05	1100.0	0.0	1.1	2.03125	0.016062364
0.1	0.05	1100.0	0.0	1.1	2.046875	0.01706706
0.1	0.05	1100.0	0.0	1.1	2.0625	0.0214836
0.1	0.05	1100.0	0.0	1.1	2.078125	0.023191199
0.1	0.05	1100.0	0.0	1.1	2.09375	0.024139568
0.1	0.05	1100.0	0.0	1.1	2.109375	0.027010888
0.1	0.05	1100.0	0.0	1.1	2.125	0.029573992
0.1	0.05	1100.0	0.0	1.1	2.140625	0.030468807
0.1	0.05	1100.0	0.0	1.1	2.15625	0.031865
0.1	0.05	1100.0	0.0	1.1	2.171875	0.0353536
0.1	0.05	1100.0	0.0	1.1	2.1875	0.036201194
0.1	0.05	1100.0	0.0	1.1	2.203125	0.03704843
0.1	0.05	1100.0	0.0	1.1	2.21875	0.040644065
0.1	0.05	1100.0	0.0	1.1	2.234375	0.017334044
0.1	0.05	1100.0	0.0	1.1	2.25	0.039237916
0.1	0.05	1100.0	0.0	1.1	2.265625	0.04061234
0.1	0.05	1100.0	0.0	1.1	2.28125	0.021443784
0.1	0.05	1100.0	0.0	1.1	2.296875	0.031117141
0.1	0.05	1100.0	0.0	1.1	2.3125	-0.04646343
0.1	0.05	1100.0	0.0	1.1	2.328125	-0.5020653
0.1	0.05	1100.0	0.0	1.1	2.34375	-31.864525
0.1	0.05	1100.0	0.0	1.1	2.359375	-27.845467
0.1	0.05	1100.0	0.0	1.1	2.375	-46.43742
0.1	0.05	1100.0	0.0	1.1	2.390625	-48.471172
0.1	0.05	1100.0	0.0	1.1	2.40625	-56.989155
0.1	0.05	1100.0	0.0	1.1	2.421875	-66.96895
0.1	0.05	1100.0	0.0	1.1	2.4375	-64.39175
0.1	0.05	1100.0	0.0	1.1	2.453125	-72.23274
0.1	0.05	1100.0	0.0	1.1	2.46875	-76.52489
0.1	0.05	1100.0	0.0	1.1	2.484375	-75.01628
0.1	0.05	1100.0	0.0	1.1	2.5	-78.20481
0.1	0.05	1100.0	0.0	1.115625	1.515625	-52.92762
0.1	0.05	1100.0	0.0	1.115625	1.53125	-0.21144721
0.1	0.05	1100.0	0.0	1.115625	1.546875	-0.1977751
0.1	0.05	1100.0	0.0	1.115625	1.5625	-0.1769261
0.1	0.05	1100.0	0.0	1.115625	1.578125	-0.17442635
0.1	0.05	1100.0	0.0	1.115625	1.59375	-0.1714417
0.1	0.05	1100.0	0.0	1.115625	1.609375	-0.14979008
0.1	0.05	1100.0	0.0	1.115625	1.625	-0.14526716
0.1	0.05	1100.0	0.0	1.115625	1.640625	-0.14686671
0.1	0.05	1100.0	0.0	1.115625	1.65625	-0.13558987
0.1	0.05	1100.0	0.0	1.115625	1.671875	-0.124418885
0.1	0.05	1100.0	0.0	1.115625	1.6875	-0.114298016
0.1	0.05	1100.0	0.0	1.115625	1.703125	-0.11196646
0.1	0.05	1100.0	0.0	1.115625	1.71875	-0.09160304
0.1	0.05	1100.0	0.0	1.115625	1.734375	-0.08788487
0.1	0.05	1100.0	0.0	1.115625	1.75	-0.086069345
0.1	0.05	1100.0	0.0	1.115625	1.765625	-0.07968122
0.1	0.05	1100.0	0.0	1.115625	1.78125	-0.069262475
0.1	0.05	1100.0	0.0	1.115625	1.796875	-0.061697483
0.1	0.05	1100.0	0.0	1.115625	1.8125	-0.04870376
0.1	0.05	1100.0	0.0	1.115625	1.828125	-0.03958735
0.1	0.05	1100.0	0.0	1.115625	1.84375	-0.030277476
0.1	0.05	1100.0	0.0	1.115625	1.859375	-0.024018735
0.1	0.05	1100.0	0.0	1.115625	1.875	-0.022837594
0.1	0.05	1100.0	0.0	1.115625	1.890625	-0.018827587
0.1	0.05	1100.0	0.0	1.115625	1.90625	-0.016729772
0.1	0.05	1100.0	0.0	1.115625	1.921875	-0.011716053
0.1	0.05	1100.0	0.0	1.115625	1.9375	-0.009491071
0.1	0.05	1100.0	0.0	1.115625	1.953125	-0.0024373382
0.1	0.05	1100.0	0.0	1.115625	1.96875	-1.731515E-4
0.1	0.05	1100.0	0.0	1.115625	1.984375	8.3200634E-4
0.1	0.05	1100.0	0.0	1.115625	2.0	0.0034623444
0.1	0.05	1100.0	0.0	1.115625	2.015625	0.0072963983
0.1	0.05	1100.0	0.0	1.115625	2.03125	0.009667233
0.1	0.05	1100.0	0.0	1.115625	2.046875	0.014237925
0.1	0.05	1100.0	0.0	1.115625	2.0625	0.016454056
0.1	0.05	1100.0	0.0	1.115625	2.078125	0.017381951
0.1	0.05	1100.0	0.0	1.115625	2.09375	0.021535069
0.1	0.05	1100.0	0.0	1.115625	2.109375	0.02334401
0.1	0.05	1100.0	0.0	1.115625	2.125	0.024227366
0.1	0.05	1100.0	0.0	1.115625	2.140625	0.027521938
0.1	0.05	1100.0	0.0	1.115625	2.15625	0.029541492
0.1	0.05	1100.0	0.0	1.115625	2.171875	0.030378401
0.1	0.05	1100.0	0.0	1.115625	2.1875	0.032855272
0.1	0.05	1100.0	0.0	1.115625	2.203125	0.03517148
0.1	0.05	1100.0	0.0	1.115625	2.21875	0.035969883
0.1	0.05	1100.0	0.0	1.115625	2.234375	0.037484765
0.1	0.05	1100.0	0.0	1.115625	2.25	0.040339455
0.1	0.05	1100.0	0.0	1.115625	2.265625	0.032814443
0.1	0.05	1100.0	0.0	1.115625	2.28125	0.04186304
0.1	0.05	1100.0	0.0	1.115625	2.296875	0.04102379
0.1	0.05	1100.0	0.0	1.115625	2.3125	0.029009461
0.1	0.05	1100.0	0.0	1.115625	2.328125	0.03439367
0.1	0.05	1100.0	0.0	1.115625	2.34375	-0.0012388229
0.1	0.05	1100.0	0.0	1.115625	2.359375	-0.36652243
0.1	0.05	1100.0	0.0	1.115625	2.375	-22.768318
0.1	0.05	1100.0	0.0	1.115625	2.390625	-30.019295
0.1	0.05	1100.0	0.0	1.115625	2.40625	-39.15879
0.1	0.05	1100.0	0.0	1.115625	2.421875	-50.78483
0.1	0.05	1100.0	0.0	1.115625	2.4375	-51.58793
0.1	0.05	1100.0	0.0	1.115625	2.453125	-65.79872
0.1	0.05	1100.0	0.0	1.115625	2.46875	-64.38115
0.1	0.05	1100.0	0.0	1.115625	2.484375	-70.196815
0.1	0.05	1100.0	0.0	1.13125	1.53125	-54.52732
0.1	0.05	1100.0	0.0	1.13125	1.546875	-0.2286444
0.1	0.05	1100.0	0.0	1.13125	1.5625	-0.20532688
0.1	0.05	1100.0	0.0	1.13125	1.578125	-0.18804416
0.1	0.05	1100.0	0.0	1.13125	1.59375	-0.18261203
0.1	0.05	1100.0	0.0	1.13125	1.609375	-0.17650297
0.1	0.05	1100.0	0.0	1.13125	1.625	-0.16474345
0.1	0.05	1100.0	0.0	1.13125	1.640625	-0.15546665
0.1	0.05	1100.0	0.0	1.13125	1.65625	-0.14150849
0.1	0.05	1100.0	0.0	1.13125	1.671875	-0.13005123
0.1	0.05	1100.0	0.0	1.13125	1.6875	-0.12602124
0.1	0.05	1100.0	0.0	1.13125	1.703125	-0.12317559
0.1	0.05	1100.0	0.0	1.13125	1.71875	-0.116289586
0.1	0.05	1100.0	0.0	1.13125	1.734375	-0.105267435
0.1	0.05	1100.0	0.0	1.13125	1.75	-0.09573591
0.1	0.05	1100.0	0.0	1.13125	1.765625	-0.09358996
0.1	0.05	1100.0	0.0	1.13125	1.78125	-0.07285562
0.1	0.05	1100.0	0.0	1.13125	1.796875	-0.06982961
0.1	0.05	1100.0	0.0	1.13125	1.8125	-0.06815532
0.1	0.05	1100.0	0.0	1.13125	1.828125	-0.04672602
0.1	0.05	1100.0	0.0	1.13125	1.84375	-0.050907254
0.1	0.05	1100.0	0.0	1.13125	1.859375	-0.040667534
0.1	0.05	1100.0	0.0	1.13125	1.875	-0.030509323
0.1	0.05	1100.0	0.0	1.13125	1.890625	-0.022181183
0.1	0.05	1100.0	0.0	1.13125	1.90625	-0.02137971
0.1	0.05	1100.0	0.0	1.13125	1.921875	-0.01951179
0.1	0.05	1100.0	0.0	1.13125	1.9375	-0.014115557
0.1	0.05	1100.0	0.0	1.13125	1.953125	-0.009278983
0.1	0.05	1100.0	0.0	1.13125	1.96875	-0.00795874
0.1	0.05	1100.0	0.0	1.13125	1.984375	-0.0015819967
0.1	0.05	1100.0	0.0	1.13125	2.0	6.9490075E-4
0.1	0.05	1100.0	0.0	1.13125	2.015625	7.850677E-4
0.1	0.05	1100.0	0.0	1.13125	2.03125	0.0046645105
0.1	0.05	1100.0	0.0	1.13125	2.046875	0.008290976
0.1	0.05	1100.0	0.0	1.13125	2.0625	0.010259524
0.1	0.05	1100.0	0.0	1.13125	2.078125	0.0145151615
0.1	0.05	1100.0	0.0	1.13125	2.09375	0.016832635
0.1	0.05	1100.0	0.0	1.13125	2.109375	0.01768528
0.1	0.05	1100.0	0.0	1.13125	2.125	0.021593511
0.1	0.05	1100.0	0.0	1.13125	2.140625	0.02349116
0.1	0.05	1100.0	0.0	1.13125	2.15625	0.024309754
0.1	0.05	1100.0	0.0	1.13125	2.171875	0.028030097
0.1	0.05	1100.0	0.0	1.13125	2.1875	0.029506594
0.1	0.05	1100.0	0.0	1.13125	2.203125	0.0302905
0.1	0.05	1100.0	0.0	1.13125	2.21875	0.033821255
0.1	0.05	1100.0	0.0	1.13125	2.234375	0.03499268
0.1	0.05	1100.0	0.0	1.13125	2.25	0.02605623
0.1	0.05	1100.0	0.0	1.13125	2.265625	0.038945466
0.1	0.05	1100.0	0.0	1.13125	2.28125	0.04003957
0.1	0.05	1100.0	0.0	1.13125	2.296875	0.039099276
0.1	0.05	1100.0	0.0	1.13125	2.3125	0.043349236
0.1	0.05	1100.0	0.0	1.13125	2.328125	0.010651946
0.1	0.05	1100.0	0.0	1.13125	2.34375	0.034733474
0.1	0.05	1100.0	0.0	1.13125	2.359375	0.035977483
0.1	0.05	1100.0	0.0	1.13125	2.375	0.018184125
0.1	0.05	1100.0	0.0	1.13125	2.390625	-0.2386353
0.1	0.05	1100.0	0.0	1.13125	2.40625	-12.684151
0.1	0.05	1100.0	0.0	1.13125	2.421875	-32.126587
0.1	0.05	1100.0	0.0	1.13125	2.4375	-30.482132
0.1	0.05	1100.0	0.0	1.13125	2.453125	-53.016
0.1	0.05	1100.0	0.0	1.13125	2.46875	-48.15108
0.1	0.05	1100.0	0.0	1.146875	1.546875	-55.529297
0.1	0.05	1100.0	0.0	1.146875	1.5625	-2.703596
0.1	0.05	1100.0	0.0	1.146875	1.578125	-0.1991826
0.1	0.05	1100.0	0.0	1.146875	1.59375	-0.18307546
0.1	0.05	1100.0	0.0	1.146875	1.609375	-0.17675647
0.1	0.05	1100.0	0.0	1.146875	1.625	-0.17332366
0.1	0.05	1100.0	0.0	1.146875	1.640625	-0.16965726
0.1	0.05	1100.0	0.0	1.146875	1.65625	-0.14806542
0.1	0.05	1100.0	0.0	1.146875	1.671875	-0.14239177
0.1	0.05	1100.0	0.0	1.146875	1.6875	-0.1446409
0.1	0.05	1100.0	0.0	1.146875	1.703125	-0.13556698
0.1	0.05	1100.0	0.0	1.146875	1.71875	-0.12169823
0.1	0.05	1100.0	0.0	1.146875	1.734375	-0.110399276
0.1	0.05	1100.0	0.0	1.146875	1.75	-0.10661778
0.1	0.05	1100.0	0.0	1.146875	1.765625	-0.10395983
0.1	0.05	1100.0	0.0	1.146875	1.78125	-0.09706086
0.1	0.05	1100.0	0.0	1.146875	1.796875	-0.08616966
0.1	0.05	1100.0	0.0	1.146875	1.8125	-0.07703832
0.1	0.05	1100.0	0.0	1.146875	1.828125	-0.06468114
0.1	0.05	1100.0	0.0	1.146875	1.84375	-0.054079115
0.1	0.05	1100.0	0.0	1.146875	1.859375	-0.051533878
0.1	0.05	1100.0	0.0	1.146875	1.875	-0.033148706
0.1	0.05	1100.0	0.0	1.146875	1.890625	-0.030731171
0.1	0.05	1100.0	0.0	1.146875	1.90625	-0.030249655
0.1	0.05	1100.0	0.0	1.146875	1.921875	-0.026189655
0.1	0.05	1100.0	0.0	1.146875	1.9375	-0.021514654
0.1	0.05	1100.0	0.0	1.146875	1.953125	-0.017323747
0.1	0.05	1100.0	0.0	1.146875	1.96875	-0.012147665
0.1	0.05	1100.0	0.0	1.146875	1.984375	-0.007277265
0.1	0.05	1100.0	0.0	1.146875	2.0	-0.0065086186
0.1	0.05	1100.0	0.0	1.146875	2.015625	-0.0027235746
0.1	0.05	1100.0	0.0	1.146875	2.03125	-0.0017322898
0.1	0.05	1100.0	0.0	1.146875	2.046875	0.0021487921
0.1	0.05	1100.0	0.0	1.146875	2.0625	0.0058060586
0.1	0.05	1100.0	0.0	1.146875	2.078125	0.009240404
0.1	0.05	1100.0	0.0	1.146875	2.09375	0.010826156
0.1	0.05	1100.0	0.0	1.146875	2.109375	0.014158636
0.1	0.05	1100.0	0.0	1.146875	2.125	0.017196447
0.1	0.05	1100.0	0.0	1.146875	2.140625	0.01730445
0.1	0.05	1100.0	0.0	1.146875	2.15625	0.02165556
0.1	0.05	1100.0	0.0	1.146875	2.171875	0.023634449
0.1	0.05	1100.0	0.0	1.146875	2.1875	0.024389401
0.1	0.05	1100.0	0.0	1.146875	2.203125	0.028529853
0.1	0.05	1100.0	0.0	1.146875	2.21875	0.029472202
0.1	0.05	1100.0	0.0	1.146875	2.234375	0.030200839
0.1	0.05	1100.0	0.0	1.146875	2.25	0.034118533
0.1	0.05	1100.0	0.0	1.146875	2.265625	0.03481567
0.1	0.05	1100.0	0.0	1.146875	2.28125	0.035517797
0.1	0.05	1100.0	0.0	1.146875	2.296875	0.039072394
0.1	0.05	1100.0	0.0	1.146875	2.3125	0.039745316
0.1	0.05	1100.0	0.0	1.146875	2.328125	0.04042238
0.1	0.05	1100.0	0.0	1.146875	2.34375	0.043676794
0.1	0.05	1100.0	0.0	1.146875	2.359375	0.028464198
0.1	0.05	1100.0	0.0	1.146875	2.375	0.038791955
